X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
4.7,4.8,apr,mon,92.7,164.0,575.8,8.9,26.2,38.9,3.0,-0.3,7.0
8.9,4.2,aug,sun,84.8,9.3,58.2,4.1,7.6,71.0,6.3,-0.0,10.1
4.0,2.1,nov,wed,92.1,203.1,664.4,8.0,10.3,75.1,0.9,0.0,-0.0
4.3,3.1,nov,tue,90.3,99.5,631.2,6.3,21.6,34.0,2.1,-0.0,0.1
1.8,4.0,jul,sun,91.1,94.3,744.3,8.3,15.2,57.0,4.8,-0.0,39.5
4.0,6.8,mar,thu,84.0,4.5,46.8,2.2,5.2,68.0,2.0,-0.0,-0.1
5.3,5.8,oct,tue,95.4,99.8,513.2,13.2,23.4,31.1,4.5,0.1,0.5
2.9,7.0,oct,sun,93.0,137.0,706.3,9.2,21.4,14.9,0.8,0.2,0.0
3.9,6.8,jul,tue,75.2,4.4,16.0,1.7,4.7,82.0,6.2,0.0,5.4
3.9,3.6,sep,tue,94.5,85.1,692.3,16.0,25.8,24.0,3.9,-0.2,0.1
2.7,3.7,sep,thu,90.9,129.3,692.6,7.1,18.8,40.1,2.2,-0.1,212.8
7.6,2.8,oct,mon,92.4,88.2,698.7,7.0,22.7,40.1,3.8,0.0,-0.0
3.9,5.5,jun,mon,90.4,99.7,631.2,6.4,19.3,44.0,2.9,-0.2,4.7
8.8,7.7,feb,sat,92.4,85.4,488.1,14.7,22.1,28.8,5.3,-0.1,0.1
3.1,7.2,dec,tue,89.5,84.1,714.3,5.6,17.1,53.0,5.5,-0.2,0.4
1.4,5.2,aug,sun,92.3,102.4,751.4,8.4,24.0,26.9,3.2,0.0,0.1
6.5,7.2,sep,tue,92.1,98.9,745.1,9.6,20.8,35.0,4.9,0.1,12.8
3.8,7.7,aug,thu,84.2,4.6,46.6,2.2,5.3,68.0,1.9,-0.0,-0.1
5.9,3.7,jan,fri,53.3,71.0,233.9,0.5,10.6,90.0,2.6,0.0,0.1
2.7,4.0,nov,fri,85.3,4.9,15.8,6.1,7.3,46.0,8.0,-0.0,24.1
4.8,8.7,apr,wed,92.1,102.4,751.5,8.2,23.5,26.9,4.0,-0.1,3.5
6.8,6.8,jan,thu,87.5,52.1,103.8,5.0,11.0,46.1,5.8,0.0,0.1
1.8,3.1,feb,mon,93.8,231.2,715.1,8.5,21.8,42.0,2.2,-0.1,174.7
5.8,6.8,mar,tue,89.9,51.4,296.3,8.8,16.5,53.0,5.4,0.2,0.9
2.2,4.7,dec,fri,86.4,13.2,43.0,5.1,12.2,50.9,0.9,-0.0,0.1
4.0,8.5,apr,sun,93.3,141.3,714.0,13.9,27.5,29.9,1.3,0.1,-0.0
8.4,7.1,jan,tue,90.6,43.7,686.9,6.8,14.6,33.0,1.4,-0.1,0.1
8.6,6.4,oct,sun,93.3,17.3,28.3,10.0,8.9,35.0,7.9,0.1,0.1
2.7,3.9,jun,mon,84.0,27.7,354.6,5.2,5.3,61.2,8.1,-0.2,10.9
4.4,8.4,jan,fri,91.8,35.8,80.8,7.8,17.0,27.1,4.9,-0.0,28.7
8.9,3.0,dec,tue,94.9,130.1,587.1,14.0,33.2,25.0,3.9,-0.1,26.3
7.6,8.2,jul,wed,92.3,102.3,751.5,8.4,20.0,34.9,1.8,0.0,0.0
4.6,3.3,aug,tue,91.8,138.1,621.7,6.4,19.0,41.0,3.2,-0.1,10.3
8.3,3.7,nov,fri,90.5,96.7,750.3,11.4,20.7,54.9,5.4,0.0,24.4
4.3,3.0,mar,tue,92.6,46.6,691.7,8.8,20.7,24.0,5.3,0.1,-0.2
1.2,5.1,sep,sat,90.7,136.9,822.7,6.7,13.1,39.1,2.7,0.1,2.4
2.2,2.6,feb,sat,91.5,37.8,673.8,5.2,20.4,37.0,2.7,0.1,13.7
1.7,6.9,apr,tue,85.7,90.6,609.6,6.6,17.3,49.8,4.0,0.1,2.7
6.5,3.9,nov,fri,92.5,124.1,680.7,8.6,16.9,60.1,1.3,0.0,29.4
3.9,5.1,jan,tue,91.9,175.2,700.7,13.7,22.3,54.2,7.8,-0.1,3.0
6.3,5.5,may,mon,91.6,108.4,763.9,6.3,9.9,85.9,2.0,0.1,0.0
2.7,4.6,feb,mon,90.5,89.5,290.9,6.4,15.1,45.0,2.2,-0.1,0.1
3.6,4.5,feb,sun,85.0,32.8,664.3,2.8,19.3,32.1,4.0,-0.1,5.6
5.1,4.5,may,thu,92.2,87.5,721.0,9.5,18.2,54.0,3.2,0.1,2.0
1.2,3.4,sep,fri,91.0,167.0,752.7,7.0,18.2,62.0,5.3,-0.0,0.4
3.1,7.5,jun,wed,95.3,217.7,690.1,18.3,28.2,29.0,1.7,0.0,5.8
5.7,8.2,dec,sun,90.9,129.4,692.6,7.1,14.1,59.0,6.0,-0.0,11.3
2.4,2.7,jun,sun,91.1,124.3,795.3,8.4,21.4,28.0,4.5,0.1,15.6
3.5,6.8,jan,mon,89.8,90.0,704.4,4.9,17.9,67.0,2.3,0.2,2.1
5.5,6.4,feb,mon,83.0,23.4,85.2,2.3,16.6,19.7,3.3,-0.0,-0.1
5.3,7.7,feb,sun,91.7,48.4,695.9,11.1,16.1,44.1,4.0,0.1,49.5
7.4,3.9,sep,mon,95.1,217.9,689.9,17.9,23.3,49.1,5.3,-0.0,6.4
8.9,7.9,jul,wed,94.0,135.6,586.7,15.2,23.6,36.0,5.2,0.1,9.9
5.2,5.9,jun,sun,91.4,37.9,673.9,5.2,20.2,37.0,2.7,0.2,13.7
7.1,5.4,jul,sun,91.9,191.5,636.0,7.9,19.8,50.0,4.1,-0.1,82.7
3.1,3.7,feb,wed,94.2,117.3,581.1,11.0,23.9,41.1,2.1,0.2,8.0
7.6,8.0,jan,fri,92.2,152.7,658.2,14.3,20.1,58.1,4.7,-0.0,9.2
7.2,4.9,aug,wed,91.0,129.5,692.4,7.2,13.1,63.1,5.3,-0.1,0.2
3.8,7.6,mar,sun,91.1,129.5,692.7,6.9,21.4,32.9,2.2,-0.0,11.4
1.3,7.8,jul,fri,84.1,9.4,33.9,2.2,14.0,40.0,5.2,0.1,-0.1
3.0,8.7,jun,fri,91.0,276.4,825.2,7.1,21.8,43.0,3.9,0.0,70.9
2.7,3.8,sep,wed,90.2,39.7,86.5,6.1,10.8,30.1,4.0,-0.0,-0.1
7.8,6.1,jun,fri,93.7,231.1,715.0,8.5,25.8,32.1,3.0,0.0,-0.2
2.0,8.1,oct,fri,92.2,102.4,751.5,8.6,24.3,27.1,3.2,-0.0,6.5
4.6,7.2,dec,wed,94.2,131.5,607.2,22.8,19.4,55.0,4.2,0.1,0.2
7.1,3.5,nov,thu,89.3,103.9,431.6,6.5,22.4,57.1,4.9,-0.0,278.7
5.2,3.5,sep,mon,93.8,81.1,685.2,18.0,17.4,42.0,3.2,0.1,-0.1
6.1,2.8,dec,thu,92.0,99.0,745.3,9.4,18.6,50.2,2.1,-0.1,6.1
7.3,5.2,dec,mon,96.0,181.1,671.1,14.4,32.3,27.1,2.1,-0.1,14.5
3.5,6.7,feb,fri,91.5,30.8,74.4,7.4,18.2,29.0,3.1,-0.0,-0.1
7.1,5.5,sep,sun,91.6,104.3,475.0,8.9,24.3,29.7,1.7,-0.0,0.1
4.8,6.5,feb,fri,90.1,39.7,86.6,6.1,13.3,40.1,5.5,0.0,0.9
2.1,2.3,nov,tue,92.2,102.2,751.5,8.4,24.1,27.0,3.2,-0.0,0.1
5.7,2.6,oct,thu,93.4,235.2,723.1,10.1,24.3,49.9,4.2,-0.2,0.1
8.8,5.2,dec,sat,93.6,80.7,685.4,18.0,23.1,25.8,4.8,-0.1,23.5
4.2,2.4,jul,wed,93.1,180.2,430.8,10.9,22.2,48.1,1.3,0.1,0.1
6.4,9.0,oct,tue,91.5,181.4,612.9,7.4,24.4,33.1,3.6,0.1,3.8
8.6,8.0,apr,mon,94.8,108.3,647.1,16.9,20.2,40.0,4.0,0.1,0.1
8.4,8.6,may,thu,91.1,166.9,752.5,7.3,25.9,40.8,3.7,-0.1,0.1
8.3,5.5,may,sun,92.5,118.1,668.2,12.1,19.4,33.3,6.1,-0.1,19.2
8.3,4.6,dec,wed,92.0,206.9,672.6,8.3,28.0,32.9,2.4,-0.0,2.4
5.4,7.0,feb,wed,90.9,276.2,825.2,7.0,21.9,43.1,4.1,-0.2,70.8
8.0,3.4,oct,fri,92.4,88.0,698.5,7.1,20.5,45.0,3.2,-0.1,0.0
1.3,6.0,oct,thu,92.0,99.0,745.4,9.6,9.9,74.9,3.7,-0.1,0.0
6.7,3.6,jun,tue,87.6,52.2,103.6,5.0,11.1,46.0,5.8,-0.0,-0.2
7.2,7.5,oct,wed,82.0,3.7,9.4,3.0,5.2,77.9,2.9,-0.1,0.1
6.1,7.6,sep,sat,91.7,181.3,613.1,7.7,24.8,36.0,4.1,0.1,3.2
1.5,4.1,jan,wed,92.1,203.3,664.7,8.2,10.5,75.1,1.0,-0.1,-0.0
8.9,6.0,nov,mon,92.4,117.9,667.9,12.1,19.1,33.9,5.9,-0.1,0.0
3.4,4.7,sep,sat,92.3,152.7,658.2,14.3,20.2,47.1,4.0,0.0,3.0
8.9,2.1,jul,wed,91.6,108.2,763.9,6.3,20.4,40.9,1.8,0.2,1.5
1.8,5.3,may,sun,90.4,93.2,298.1,7.4,20.7,24.9,4.9,-0.1,-0.0
4.5,2.1,apr,thu,89.1,103.9,431.5,6.3,22.5,57.2,5.0,0.0,278.7
4.2,2.2,sep,fri,94.4,167.6,684.2,13.0,21.7,52.9,3.1,-0.0,6.5
5.6,3.6,mar,fri,84.9,18.2,55.0,2.8,5.1,69.9,4.5,-0.1,2.0
5.0,4.4,jul,thu,91.1,134.7,817.6,7.3,18.5,30.0,2.6,0.0,0.0
5.0,3.3,mar,sat,86.1,26.3,94.5,5.2,8.3,51.1,6.7,-0.1,0.1
2.0,7.1,feb,wed,93.7,97.9,542.0,14.4,28.3,32.0,3.9,0.0,9.0
2.5,2.7,sep,mon,93.0,75.1,466.7,7.6,18.8,35.0,4.9,-0.1,-0.0
5.3,8.3,may,wed,95.0,130.3,587.1,14.0,23.4,40.1,5.9,0.0,1.4
2.2,4.4,aug,mon,92.9,119.0,783.7,7.6,18.8,34.0,7.3,-0.1,34.4
6.7,7.1,aug,thu,91.0,129.6,692.8,7.1,21.5,33.0,2.2,-0.0,11.5
8.5,2.9,oct,mon,93.5,141.3,714.0,13.8,18.4,49.1,3.4,-0.1,35.9
6.3,6.0,oct,sat,90.1,68.6,355.1,7.2,24.6,29.1,2.4,-0.1,1.4
6.5,3.9,may,wed,93.7,230.9,715.0,8.3,19.0,64.0,4.9,-0.2,-0.0
1.2,8.3,sep,sun,92.5,124.1,680.7,8.5,16.9,60.1,1.3,-0.1,29.7
3.6,5.3,may,wed,94.1,135.7,586.7,15.0,23.6,36.0,5.5,-0.1,10.1
6.8,8.5,jul,thu,90.0,37.6,83.7,7.4,12.3,54.0,3.5,-0.0,12.1
4.3,3.3,nov,mon,84.3,73.1,671.8,3.1,24.2,36.1,3.1,0.0,105.8
4.8,8.1,jul,tue,90.8,126.5,686.5,6.9,22.0,39.1,1.6,-0.1,0.3
5.8,8.1,apr,sun,96.1,181.2,671.3,14.3,32.4,26.9,2.3,0.0,14.9
8.8,5.4,jan,mon,90.4,80.6,730.2,6.4,17.7,63.1,4.8,0.0,-0.2
2.0,2.5,jan,sun,94.4,139.4,689.1,20.0,29.3,30.0,4.8,-0.0,2.2
8.7,2.4,apr,fri,95.3,99.8,513.4,13.1,23.3,31.0,4.6,-0.1,0.5
7.2,8.1,aug,sat,86.0,19.5,57.3,2.7,12.7,51.9,6.1,0.0,0.1
7.8,4.2,apr,sat,89.8,90.0,704.3,4.8,17.7,66.9,2.3,-0.1,1.8
5.9,3.3,aug,sun,91.6,35.8,80.9,7.6,17.0,27.1,4.9,0.0,28.6
2.2,8.5,aug,sun,91.3,48.3,97.7,12.6,15.8,27.1,7.5,0.0,0.0
3.9,6.5,oct,fri,91.8,36.0,80.7,7.7,17.5,25.0,4.8,0.0,0.0
7.4,6.1,dec,sat,92.2,81.8,480.9,11.8,20.2,33.8,4.7,-0.2,58.3
8.0,2.5,jul,fri,90.1,107.9,529.7,12.5,14.8,65.9,2.7,-0.0,0.0
5.5,3.2,sep,sun,92.0,99.0,745.2,9.6,17.5,56.8,4.4,-0.0,-0.2
5.4,7.6,may,mon,91.8,175.1,700.8,13.9,26.6,38.0,6.4,0.0,0.7
4.1,2.9,jul,fri,92.0,152.4,658.4,14.3,19.9,58.0,4.5,-0.1,9.3
8.4,4.6,jul,wed,94.8,227.2,706.8,12.0,24.7,35.9,4.1,0.1,-0.1
6.7,7.2,aug,sun,88.2,25.6,67.5,3.8,15.5,27.1,6.4,0.1,-0.0
3.0,8.8,jun,tue,90.8,269.9,811.1,5.7,22.1,45.0,3.5,0.1,0.0
6.6,6.2,jul,thu,92.2,206.9,672.5,8.2,25.5,29.1,1.9,0.1,1.2
8.0,8.3,may,thu,85.7,90.4,609.4,6.5,17.4,50.0,4.1,0.1,3.0
8.3,8.5,sep,sat,93.3,141.3,713.8,14.0,23.0,44.0,5.4,-0.0,0.0
4.1,2.0,apr,mon,93.0,137.1,706.5,9.2,27.7,23.8,2.2,-0.1,0.2
4.5,5.1,jul,sat,94.9,108.5,647.1,17.2,20.0,40.0,4.0,-0.0,-0.0
5.3,8.0,mar,wed,87.1,6.5,18.6,3.2,8.4,35.1,3.1,-0.1,1.0
2.2,8.6,oct,thu,79.6,3.0,106.7,1.2,11.8,31.0,4.7,0.1,0.2
7.3,6.1,oct,fri,85.5,25.4,349.7,2.5,4.6,20.8,8.5,-0.0,10.8
8.6,7.7,apr,sat,92.1,152.5,658.3,14.2,21.0,32.1,3.2,-0.1,0.0
3.9,7.0,may,fri,93.3,49.5,297.6,14.1,28.0,34.0,4.4,0.0,-0.1
1.5,3.2,feb,thu,96.0,181.1,671.4,14.3,20.8,69.2,5.1,0.4,0.1
6.6,8.2,nov,fri,92.9,137.0,706.3,9.1,21.3,15.1,1.1,0.1,-0.1
3.3,6.8,aug,wed,92.8,119.1,783.7,7.4,21.5,28.1,6.4,0.1,4.6
8.8,2.1,apr,tue,88.4,91.8,709.7,7.1,11.2,78.2,7.6,0.1,-0.1
6.8,6.4,dec,mon,91.6,108.3,764.1,6.2,9.8,86.0,1.7,-0.1,-0.2
1.9,5.8,apr,fri,93.0,137.1,706.5,9.0,20.9,17.0,1.3,0.0,0.1
1.6,8.3,mar,tue,90.0,108.0,530.0,12.4,14.8,65.9,2.5,0.0,-0.0
4.7,3.2,may,sun,91.1,126.4,686.5,7.0,17.7,39.0,2.2,-0.0,3.0
8.9,7.2,may,sun,96.3,180.9,671.3,14.2,21.7,65.1,4.8,0.8,-0.2
4.1,8.2,feb,tue,84.1,6.8,26.6,7.6,6.4,79.0,2.9,-0.1,-0.1
2.2,6.7,jul,sun,91.1,134.7,817.5,7.3,18.7,30.0,2.6,0.1,-0.0
8.7,4.5,feb,sat,92.1,203.0,664.5,8.0,10.4,75.0,0.8,-0.0,0.2
7.4,5.7,nov,thu,91.4,142.5,601.4,10.7,19.4,39.1,6.6,0.1,0.0
8.4,7.5,sep,thu,91.3,48.3,97.8,12.5,15.9,26.9,7.4,0.0,0.1
8.2,6.0,jul,sun,91.1,48.3,97.9,12.3,15.8,27.0,7.5,-0.2,-0.1
2.9,3.6,jun,sun,94.3,84.9,692.3,16.0,26.1,24.0,3.9,0.2,0.1
8.3,3.9,jun,sun,91.0,126.5,686.5,7.0,14.8,70.2,3.8,-0.1,-0.1
1.2,7.9,sep,tue,95.1,217.8,690.1,17.9,31.0,19.1,4.6,-0.1,0.1
3.0,2.4,aug,sun,94.8,108.4,647.1,16.9,17.4,43.0,6.8,0.0,0.9
4.6,5.4,apr,sat,92.6,46.4,691.9,8.8,15.5,35.3,0.7,0.0,0.0
5.1,7.2,jan,mon,94.7,159.9,567.2,16.6,18.1,47.9,2.7,0.0,-0.1
4.4,7.0,nov,mon,94.3,139.4,689.1,20.0,28.8,29.0,4.9,-0.0,49.7
3.3,3.7,apr,thu,91.6,175.0,700.7,13.7,21.9,73.1,7.7,1.1,0.1
6.8,5.9,feb,wed,90.7,61.2,252.6,9.4,24.7,49.9,3.4,0.1,70.2
5.3,2.8,oct,sun,90.9,193.9,643.0,6.8,16.2,62.9,2.7,0.1,16.3
1.2,4.1,oct,thu,94.9,108.3,647.0,16.9,20.0,39.9,4.0,-0.1,0.1
6.8,6.2,oct,sat,95.2,141.4,605.6,17.8,19.3,70.9,7.7,0.2,46.6
1.1,3.7,feb,tue,90.7,35.4,669.1,6.6,21.8,24.0,4.7,0.0,-0.0
2.4,5.1,may,tue,91.2,124.3,795.2,8.3,17.1,41.0,2.3,-0.0,11.2
1.3,7.3,oct,mon,90.6,96.6,750.6,11.5,20.3,55.1,4.8,0.1,3.6
3.3,6.0,aug,fri,92.9,180.4,430.8,11.1,22.2,47.9,1.2,-0.0,0.0
8.5,5.4,jun,fri,91.5,30.6,74.4,7.3,18.2,29.0,3.0,0.1,-0.1
7.4,5.5,aug,mon,94.9,108.3,647.1,17.0,18.7,51.0,4.4,-0.2,-0.0
1.1,7.5,oct,sun,91.8,104.1,474.8,8.9,22.0,49.1,2.6,0.1,0.3
2.6,8.0,nov,tue,93.5,231.2,715.1,8.3,18.9,64.1,5.1,0.1,-0.0
3.3,6.8,sep,mon,91.6,35.8,81.0,7.9,17.1,26.9,4.8,0.0,28.8
5.3,5.6,sep,tue,84.7,26.6,352.7,4.1,2.2,59.1,5.0,-0.0,9.4
8.3,6.7,oct,thu,93.7,231.1,715.0,8.4,18.9,63.9,5.1,0.1,3.4
5.9,8.1,dec,wed,91.3,130.1,806.9,7.5,16.1,51.0,4.5,0.0,2.1
8.4,4.0,dec,wed,93.0,133.3,699.5,9.2,24.1,24.9,3.8,-0.1,9.5
8.3,3.6,aug,thu,91.9,111.2,654.2,9.6,18.5,44.9,3.6,0.1,1.7
5.2,2.2,jun,sun,75.2,4.6,16.2,1.9,5.0,76.8,5.5,-0.1,2.2
6.7,9.0,jun,sat,92.4,120.8,674.5,8.6,24.2,29.1,4.5,0.0,0.0
7.6,8.8,jun,sun,91.8,75.8,718.3,7.9,17.6,38.9,3.5,-0.2,-0.0
2.3,8.4,apr,sat,88.7,147.4,614.6,9.1,14.2,66.0,5.3,0.1,0.0
4.4,2.9,sep,sun,88.0,53.4,726.9,5.5,13.8,56.0,1.9,0.1,4.5
2.5,2.3,feb,tue,90.9,126.4,686.4,7.1,21.9,39.0,1.8,-0.1,0.5
3.6,8.9,oct,mon,90.5,61.2,252.7,9.5,24.5,50.0,3.0,-0.1,70.2
2.9,6.4,jul,thu,94.3,85.2,692.3,16.0,25.6,24.1,3.5,0.0,-0.0
8.2,5.6,oct,fri,92.8,75.3,466.6,7.7,18.8,35.0,4.7,0.0,-0.2
7.7,8.9,nov,sun,93.0,137.1,706.4,9.1,25.2,27.0,2.1,-0.0,0.2
2.9,8.0,apr,thu,91.0,94.1,232.0,7.2,19.2,38.1,4.4,-0.0,0.1
8.5,8.0,dec,wed,89.3,51.3,102.0,9.4,11.4,38.8,5.8,-0.0,0.0
2.0,5.4,apr,tue,85.0,9.0,56.9,3.5,9.9,62.0,1.8,-0.1,51.6
3.9,6.7,oct,thu,92.0,87.7,721.1,9.6,18.1,54.1,3.0,-0.1,2.2
5.5,7.4,mar,fri,84.2,7.4,52.7,2.6,14.8,42.0,2.5,-0.0,-0.1
7.5,8.7,apr,tue,87.0,6.6,18.7,3.4,8.7,34.9,3.3,0.1,1.1
2.1,6.9,jun,thu,79.5,3.5,15.4,1.8,4.6,59.2,0.9,0.1,7.0
4.9,4.5,feb,sat,91.1,121.0,561.8,6.9,21.6,18.8,6.7,0.1,-0.0
1.7,3.3,dec,wed,86.6,13.2,42.9,5.1,15.6,42.9,3.0,-0.1,0.1
6.6,4.4,nov,mon,92.5,122.2,789.7,10.2,18.4,41.9,2.2,0.0,1.1
5.8,3.9,mar,sat,86.5,13.3,43.0,5.4,15.9,43.0,3.2,-0.1,0.1
6.5,2.5,sep,thu,91.0,167.0,752.7,7.2,25.9,41.0,3.6,0.1,-0.0
3.4,5.0,aug,fri,92.6,121.0,674.3,8.6,17.9,56.1,1.6,-0.0,2.1
5.2,2.2,jul,sat,91.0,129.5,692.8,6.9,13.0,63.0,5.3,0.1,0.1
4.3,4.6,feb,sat,90.2,97.0,624.2,9.0,14.3,53.0,1.8,0.1,3.4
6.6,8.2,nov,thu,93.8,231.0,715.1,8.3,18.9,64.0,4.9,-0.2,0.1
3.6,4.6,aug,wed,89.7,84.0,714.3,5.7,17.0,53.1,5.4,-0.0,0.5
6.2,5.7,jan,sun,91.8,175.0,700.7,13.9,22.4,54.1,7.5,0.1,2.9
4.5,6.3,mar,thu,91.4,145.6,608.4,11.0,17.2,42.8,5.6,0.0,-0.1
5.1,3.6,jul,fri,93.9,135.7,586.6,15.1,20.8,34.2,5.0,-0.0,7.1
1.2,2.6,may,tue,88.5,91.9,709.8,7.1,11.2,78.0,7.4,-0.0,0.1
5.1,7.6,feb,thu,92.5,105.8,757.9,9.9,24.7,27.0,2.2,0.1,0.1
5.9,3.2,nov,wed,91.9,133.8,520.4,8.0,14.4,58.0,3.9,0.1,-0.0
1.9,6.6,jan,tue,92.9,137.2,706.5,9.2,27.6,23.9,2.2,0.1,0.1
6.0,8.9,jun,sun,92.1,152.5,658.2,14.3,20.3,46.9,4.1,-0.1,3.2
8.1,6.5,jan,fri,75.1,4.5,16.2,2.0,4.6,81.8,6.2,-0.1,5.2
8.7,7.9,apr,sun,94.5,160.1,567.3,16.7,18.0,48.1,2.7,-0.2,-0.1
2.9,5.9,nov,tue,93.2,157.1,666.6,13.4,28.6,28.0,2.8,-0.0,0.1
6.4,4.2,aug,sun,87.4,52.3,103.9,5.0,8.3,71.9,3.2,-0.1,0.1
1.6,5.6,jan,mon,90.2,99.7,631.3,6.2,21.4,32.9,3.2,-0.0,0.1
8.6,3.9,feb,thu,92.0,152.5,658.2,14.4,20.2,47.0,3.9,-0.1,3.1
5.2,3.5,jul,tue,93.2,133.3,699.8,9.4,26.4,21.1,4.4,0.0,0.0
1.8,2.9,jul,thu,90.9,276.3,825.1,7.0,14.0,77.0,7.6,0.0,0.1
1.5,4.9,apr,tue,91.1,94.0,232.1,6.9,19.3,38.0,4.5,-0.0,-0.0
8.6,4.4,jun,tue,90.6,50.1,100.4,7.6,15.0,63.9,3.9,0.1,14.1
6.1,6.3,nov,sat,89.6,90.1,704.4,4.8,22.9,39.0,3.7,0.1,0.1
7.6,3.7,sep,sat,93.3,157.2,666.6,13.4,22.0,37.0,3.7,0.0,0.2
3.8,6.2,sep,fri,90.2,290.1,855.3,7.4,16.3,58.0,3.7,-0.1,-0.0
5.4,3.6,jun,mon,91.1,129.6,692.5,6.9,17.7,46.0,2.9,-0.1,7.1
1.3,2.4,jun,tue,91.7,48.5,696.0,11.1,16.0,43.8,3.8,-0.2,49.4
4.4,3.7,aug,fri,92.1,99.1,745.3,9.6,20.0,47.2,2.6,-0.0,1.8
1.7,5.6,may,wed,86.2,26.2,94.3,5.1,8.2,51.0,6.7,0.1,-0.0
4.8,4.4,dec,mon,91.5,181.2,613.2,7.6,24.8,36.0,4.0,0.1,3.0
8.9,6.8,mar,sun,90.3,39.7,86.6,6.1,16.2,29.0,3.1,-0.1,1.8
2.9,3.3,jul,tue,90.0,39.8,86.6,6.2,16.2,29.1,3.1,0.1,1.8
2.7,6.1,oct,mon,93.5,149.1,728.7,8.2,17.0,43.0,2.9,0.2,0.1
4.8,6.5,dec,mon,92.4,56.3,433.3,7.1,23.3,38.8,5.5,0.0,1.3
1.8,3.5,apr,wed,90.7,81.0,368.5,16.9,14.7,78.0,8.0,0.1,-0.1
3.8,7.9,mar,thu,90.8,14.5,25.6,12.2,17.7,26.9,5.9,-0.1,0.1
4.2,6.9,jan,sun,91.1,276.2,825.0,7.0,14.5,75.9,7.6,0.2,3.6
2.8,6.5,aug,thu,93.7,149.3,728.5,8.2,22.8,39.1,3.5,0.0,0.1
3.4,3.9,jan,thu,88.2,96.3,228.9,4.7,14.3,78.9,3.9,-0.0,1.9
3.5,5.7,jan,thu,91.1,121.4,561.5,7.1,21.7,18.9,6.5,0.2,0.1
1.8,2.0,jun,sun,90.7,43.7,686.9,6.7,17.7,27.0,3.7,-0.0,0.1
3.6,7.0,jan,thu,82.0,3.1,7.9,3.6,13.6,75.1,2.0,-0.2,-0.0
5.7,8.2,mar,mon,91.6,108.5,764.0,6.3,19.2,43.9,2.2,0.1,0.0
5.3,5.7,jul,sun,85.3,25.4,349.7,2.7,4.5,21.0,8.5,0.2,9.8
2.4,6.9,jun,thu,88.2,25.7,67.4,3.9,15.6,27.0,6.5,-0.0,-0.1
2.1,6.4,jan,tue,92.1,152.5,658.2,14.3,20.9,32.1,3.0,0.0,-0.1
2.6,6.6,feb,fri,91.5,108.3,763.9,6.2,17.9,51.0,5.5,0.0,0.1
7.3,2.5,may,mon,92.5,105.7,758.1,9.7,24.8,28.2,1.9,-0.0,14.3
8.9,2.8,oct,wed,92.4,111.1,654.0,9.5,20.4,42.0,4.9,-0.0,-0.1
6.3,2.2,aug,tue,92.4,118.0,667.9,12.3,19.6,33.2,5.4,0.2,-0.1
6.7,6.4,jul,fri,91.7,75.4,718.4,7.7,17.6,39.2,3.6,-0.1,0.0
2.5,7.7,sep,fri,91.7,181.4,613.0,7.5,20.8,49.9,2.3,0.0,15.9
6.8,3.0,aug,wed,93.0,157.3,666.7,13.7,28.8,27.9,2.7,-0.0,0.1
7.6,5.1,dec,fri,85.8,19.6,57.4,2.8,13.8,43.0,5.7,-0.0,-0.1
1.3,8.2,apr,tue,91.3,142.4,601.3,10.5,18.2,42.9,4.9,0.1,0.0
5.5,9.0,jun,fri,92.4,96.3,450.1,12.0,23.5,30.9,5.4,-0.2,-0.1
4.1,8.5,feb,sun,90.2,82.8,735.8,6.1,18.3,45.0,2.2,-0.0,5.0
4.6,6.3,mar,wed,90.7,126.6,686.6,6.9,14.7,70.0,3.5,0.1,0.1
8.7,3.1,may,sat,91.4,94.3,744.4,8.6,15.4,57.1,4.9,0.1,39.5
3.0,6.8,jun,tue,90.1,37.6,83.8,7.3,12.5,53.8,3.5,-0.0,12.0
4.5,6.6,aug,tue,90.1,290.1,855.2,7.3,16.3,58.0,3.7,0.2,9.8
4.6,7.1,feb,thu,90.3,89.6,290.8,6.4,14.2,46.1,1.9,0.1,0.9
2.4,5.2,nov,thu,89.6,84.2,714.3,5.6,23.9,34.9,3.6,-0.1,5.1
3.1,7.8,may,thu,95.9,158.0,633.5,11.3,32.3,27.0,2.2,0.0,0.2
1.0,5.9,dec,wed,91.5,108.4,764.0,6.3,23.0,34.0,2.2,0.0,56.0
8.7,5.9,feb,fri,91.7,114.4,661.1,6.4,18.5,44.1,4.6,-0.0,-0.0
7.1,8.8,dec,sun,95.2,217.6,689.8,18.1,30.8,18.9,4.6,0.0,0.0
5.1,2.3,aug,wed,96.0,157.9,633.8,11.4,32.5,27.1,2.1,0.1,0.0
6.1,7.3,feb,wed,92.3,96.3,739.2,8.6,18.6,23.9,5.8,-0.0,-0.0
4.3,6.5,jun,sat,93.2,141.3,714.0,13.8,27.5,30.0,1.1,0.2,0.0
3.3,8.9,jul,sun,84.1,9.2,34.0,2.1,14.0,40.1,5.4,0.1,0.0
2.3,8.7,sep,thu,91.7,181.3,612.9,7.6,21.1,50.0,2.3,0.2,16.1
7.9,5.0,aug,sat,93.0,133.2,699.6,9.2,26.4,21.2,4.3,0.1,-0.2
2.7,7.7,mar,fri,92.8,133.2,699.6,9.2,26.4,21.1,4.6,0.1,88.5
